method,gpu,concurrency,prompt_id,category,ttft_sec,total_time_sec,output_tokens,tps,quality_passed,quality_pass_rate
bitsandbytes_nf4,RTX_A5000,1,sj_011,structured_json,0.134553,4.662174,301,64.56,True,0.9167
bitsandbytes_nf4,RTX_A5000,1,sj_012,structured_json,0.132833,6.798758,443,65.16,True,1.0
bitsandbytes_nf4,RTX_A5000,1,sj_013,structured_json,0.141564,5.199598,336,64.62,True,1.0
bitsandbytes_nf4,RTX_A5000,1,sj_014,structured_json,0.146482,5.231099,338,64.61,True,1.0
bitsandbytes_nf4,RTX_A5000,1,sj_015,structured_json,0.14573,5.189562,335,64.55,True,1.0
bitsandbytes_nf4,RTX_A5000,1,sj_016,structured_json,0.133863,7.97875,512,64.17,False,0.0
bitsandbytes_nf4,RTX_A5000,1,sj_017,structured_json,0.141669,7.862934,512,65.12,False,0.0
bitsandbytes_nf4,RTX_A5000,1,sj_018,structured_json,0.136309,7.86548,512,65.09,False,0.0
bitsandbytes_nf4,RTX_A5000,4,td_001,travel_dining,0.23997,30.733916,372,12.1,True,0.875
bitsandbytes_nf4,RTX_A5000,4,td_002,travel_dining,0.239107,30.733916,382,12.43,False,0.625
bitsandbytes_nf4,RTX_A5000,4,td_003,travel_dining,0.238754,30.733916,342,11.13,False,0.75
bitsandbytes_nf4,RTX_A5000,4,td_004,travel_dining,0.238451,30.733916,512,16.66,True,0.8889
bitsandbytes_nf4,RTX_A5000,4,td_005,travel_dining,0.245461,38.525086,512,13.29,False,0.7778
bitsandbytes_nf4,RTX_A5000,4,td_006,travel_dining,0.244444,38.525086,512,13.29,False,0.7778
bitsandbytes_nf4,RTX_A5000,4,td_007,travel_dining,0.244096,38.525086,512,13.29,True,0.8
bitsandbytes_nf4,RTX_A5000,4,td_008,travel_dining,0.243769,38.525086,407,10.56,False,0.7
bitsandbytes_nf4,RTX_A5000,4,td_009,travel_dining,0.221622,38.488163,512,13.3,True,0.8
bitsandbytes_nf4,RTX_A5000,4,td_010,travel_dining,0.220663,38.488163,504,13.09,True,0.9091
bitsandbytes_nf4,RTX_A5000,4,td_011,travel_dining,0.220295,38.488163,512,13.3,True,1.0
bitsandbytes_nf4,RTX_A5000,4,td_012,travel_dining,0.219987,38.488163,512,13.3,True,0.9091
bitsandbytes_nf4,RTX_A5000,4,td_013,travel_dining,0.247035,38.527766,512,13.29,True,0.9091
bitsandbytes_nf4,RTX_A5000,4,td_014,travel_dining,0.24601,38.527766,512,13.29,True,0.8182
bitsandbytes_nf4,RTX_A5000,4,td_015,travel_dining,0.2456,38.527766,512,13.29,True,0.8182
bitsandbytes_nf4,RTX_A5000,4,td_016,travel_dining,0.245252,38.527766,512,13.29,True,0.9
bitsandbytes_nf4,RTX_A5000,4,td_017,travel_dining,0.255415,36.791476,434,11.8,True,1.0
bitsandbytes_nf4,RTX_A5000,4,td_018,travel_dining,0.254407,36.791476,512,13.92,True,0.9
bitsandbytes_nf4,RTX_A5000,4,cc_001,credit_card,0.254048,36.791476,483,13.13,False,0.6667
bitsandbytes_nf4,RTX_A5000,4,cc_002,credit_card,0.253624,36.791476,406,11.04,False,0.6667
bitsandbytes_nf4,RTX_A5000,4,cc_003,credit_card,0.29695,37.360603,350,9.37,False,0.3333
bitsandbytes_nf4,RTX_A5000,4,cc_004,credit_card,0.295812,37.360603,436,11.67,False,0.4
bitsandbytes_nf4,RTX_A5000,4,cc_005,credit_card,0.295384,37.360603,500,13.38,False,0.5
bitsandbytes_nf4,RTX_A5000,4,cc_006,credit_card,0.295025,37.360603,495,13.25,False,0.6
bitsandbytes_nf4,RTX_A5000,4,cc_007,credit_card,0.256671,34.779232,438,12.59,True,1.0
bitsandbytes_nf4,RTX_A5000,4,cc_008,credit_card,0.255501,34.779232,512,14.72,False,0.6
bitsandbytes_nf4,RTX_A5000,4,cc_009,credit_card,0.255068,34.779232,378,10.87,True,0.8
bitsandbytes_nf4,RTX_A5000,4,cc_010,credit_card,0.254715,34.779232,449,12.91,False,0.6667
bitsandbytes_nf4,RTX_A5000,4,cc_011,credit_card,0.256565,29.802941,396,13.29,False,0.6667
bitsandbytes_nf4,RTX_A5000,4,cc_012,credit_card,0.255513,29.802941,395,13.25,False,0.6667
bitsandbytes_nf4,RTX_A5000,4,cc_013,credit_card,0.255125,29.802941,341,11.44,False,0.7778
bitsandbytes_nf4,RTX_A5000,4,cc_014,credit_card,0.254708,29.802941,360,12.08,False,0.7778
bitsandbytes_nf4,RTX_A5000,4,cc_015,credit_card,0.25783,35.842776,271,7.56,False,0.7778
bitsandbytes_nf4,RTX_A5000,4,cc_016,credit_card,0.256779,35.842776,450,12.55,False,0.6667
bitsandbytes_nf4,RTX_A5000,4,cc_017,credit_card,0.256356,35.842776,512,14.28,False,0.4444
bitsandbytes_nf4,RTX_A5000,4,cc_018,credit_card,0.256003,35.842776,467,13.03,False,0.4444
bitsandbytes_nf4,RTX_A5000,4,mo_001,merchant_offers,1.465193,21.124676,235,11.12,True,1.0
bitsandbytes_nf4,RTX_A5000,4,mo_002,merchant_offers,1.462925,21.124676,215,10.18,True,1.0
bitsandbytes_nf4,RTX_A5000,4,mo_003,merchant_offers,1.461622,21.124676,259,12.26,False,0.625
bitsandbytes_nf4,RTX_A5000,4,mo_004,merchant_offers,1.460386,21.124676,263,12.45,True,1.0
bitsandbytes_nf4,RTX_A5000,4,mo_005,merchant_offers,0.931067,21.930268,266,12.13,False,0.7143
bitsandbytes_nf4,RTX_A5000,4,mo_006,merchant_offers,0.928769,21.930268,234,10.67,False,0.7143
bitsandbytes_nf4,RTX_A5000,4,mt_001,multi_turn,0.927467,21.930268,254,11.58,True,0.8
bitsandbytes_nf4,RTX_A5000,4,mt_002,multi_turn,0.92691,21.930268,324,14.77,True,0.8
bitsandbytes_nf4,RTX_A5000,4,mt_003,multi_turn,0.373324,21.849218,233,10.66,False,0.6364
bitsandbytes_nf4,RTX_A5000,4,mt_004,multi_turn,0.370618,21.849218,292,13.36,False,0.5455
bitsandbytes_nf4,RTX_A5000,4,mt_005,multi_turn,0.369277,21.849218,285,13.04,True,0.9091
bitsandbytes_nf4,RTX_A5000,4,sj_001,structured_json,0.368,21.849218,258,11.81,True,1.0
bitsandbytes_nf4,RTX_A5000,4,sj_002,structured_json,0.296346,38.506621,257,6.67,True,1.0
bitsandbytes_nf4,RTX_A5000,4,sj_003,structured_json,0.29528,38.506621,263,6.83,True,1.0
bitsandbytes_nf4,RTX_A5000,4,sj_004,structured_json,0.294907,38.506621,512,13.3,False,0.0
bitsandbytes_nf4,RTX_A5000,4,sj_005,structured_json,0.294514,38.506621,512,13.3,False,0.0
bitsandbytes_nf4,RTX_A5000,4,sj_006,structured_json,0.308839,38.632615,512,13.25,False,0.0
bitsandbytes_nf4,RTX_A5000,4,sj_007,structured_json,0.306465,38.632615,512,13.25,False,0.0
bitsandbytes_nf4,RTX_A5000,4,sj_008,structured_json,0.305527,38.632615,316,8.18,True,0.9167
bitsandbytes_nf4,RTX_A5000,4,sj_009,structured_json,0.304629,38.632615,512,13.25,False,0.0
bitsandbytes_nf4,RTX_A5000,4,sj_010,structured_json,0.310395,33.428437,443,13.25,True,1.0
bitsandbytes_nf4,RTX_A5000,4,sj_011,structured_json,0.308482,33.428437,301,9.0,True,0.9167
bitsandbytes_nf4,RTX_A5000,4,sj_012,structured_json,0.3073,33.428437,443,13.25,True,1.0
bitsandbytes_nf4,RTX_A5000,4,sj_013,structured_json,0.306319,33.428437,336,10.05,True,1.0
bitsandbytes_nf4,RTX_A5000,4,sj_014,structured_json,0.320929,38.715187,338,8.73,True,1.0
bitsandbytes_nf4,RTX_A5000,4,sj_015,structured_json,0.319726,38.715187,335,8.65,True,1.0
bitsandbytes_nf4,RTX_A5000,4,sj_016,structured_json,0.319281,38.715187,512,13.22,False,0.0
bitsandbytes_nf4,RTX_A5000,4,sj_017,structured_json,0.318859,38.715187,512,13.22,False,0.0
bitsandbytes_nf4,RTX_A5000,4,sj_018,structured_json,0.142332,7.969056,512,64.25,False,0.0
bitsandbytes_nf4,RTX_A5000,8,td_001,travel_dining,0.401473,39.009213,369,9.46,True,0.875
bitsandbytes_nf4,RTX_A5000,8,td_002,travel_dining,0.400734,39.009213,364,9.33,False,0.625
bitsandbytes_nf4,RTX_A5000,8,td_003,travel_dining,0.400344,39.009213,465,11.92,False,0.75
bitsandbytes_nf4,RTX_A5000,8,td_004,travel_dining,0.400021,39.009213,512,13.13,True,0.8889
bitsandbytes_nf4,RTX_A5000,8,td_005,travel_dining,0.399678,39.009213,512,13.13,False,0.7778
bitsandbytes_nf4,RTX_A5000,8,td_006,travel_dining,0.399374,39.009213,512,13.13,False,0.7778
bitsandbytes_nf4,RTX_A5000,8,td_007,travel_dining,0.399075,39.009213,512,13.13,True,0.8
bitsandbytes_nf4,RTX_A5000,8,td_008,travel_dining,0.398764,39.009213,407,10.43,False,0.7
bitsandbytes_nf4,RTX_A5000,8,td_009,travel_dining,0.403296,39.096789,505,12.92,True,0.8
bitsandbytes_nf4,RTX_A5000,8,td_010,travel_dining,0.402299,39.096789,512,13.1,False,0.7273
bitsandbytes_nf4,RTX_A5000,8,td_011,travel_dining,0.401931,39.096789,512,13.1,True,0.8182
bitsandbytes_nf4,RTX_A5000,8,td_012,travel_dining,0.401632,39.096789,512,13.1,True,0.9091
bitsandbytes_nf4,RTX_A5000,8,td_013,travel_dining,0.40134,39.096789,512,13.1,True,0.9091
bitsandbytes_nf4,RTX_A5000,8,td_014,travel_dining,0.401026,39.096789,512,13.1,True,0.8182
bitsandbytes_nf4,RTX_A5000,8,td_015,travel_dining,0.400688,39.096789,512,13.1,True,0.8182
bitsandbytes_nf4,RTX_A5000,8,td_016,travel_dining,0.400371,39.096789,512,13.1,True,0.8
bitsandbytes_nf4,RTX_A5000,8,td_017,travel_dining,0.460746,37.274035,452,12.13,True,0.9
bitsandbytes_nf4,RTX_A5000,8,td_018,travel_dining,0.45974,37.274035,486,13.04,True,0.9
bitsandbytes_nf4,RTX_A5000,8,cc_001,credit_card,0.459362,37.274035,397,10.65,True,0.8889
bitsandbytes_nf4,RTX_A5000,8,cc_002,credit_card,0.458943,37.274035,349,9.36,False,0.6667
bitsandbytes_nf4,RTX_A5000,8,cc_003,credit_card,0.458558,37.274035,350,9.39,False,0.3333
bitsandbytes_nf4,RTX_A5000,8,cc_004,credit_card,0.458193,37.274035,392,10.52,False,0.4
bitsandbytes_nf4,RTX_A5000,8,cc_005,credit_card,0.457811,37.274035,405,10.87,False,0.4
bitsandbytes_nf4,RTX_A5000,8,cc_006,credit_card,0.457445,37.274035,495,13.28,False,0.6
