method,gpu,concurrency,prompt_id,category,ttft_sec,total_time_sec,output_tokens,tps,quality_passed,quality_pass_rate
gptq_int4_marlin,A100_SXM,4,sj_017,structured_json,0.103732,2.99585,512,170.9,False,0.0
gptq_int4_marlin,A100_SXM,4,sj_018,structured_json,0.030589,2.921937,512,175.23,False,0.0
gptq_int4_marlin,A100_SXM,8,td_001,travel_dining,0.136619,3.248153,369,113.6,True,0.875
gptq_int4_marlin,A100_SXM,8,td_002,travel_dining,0.135875,3.248153,307,94.52,False,0.75
gptq_int4_marlin,A100_SXM,8,td_003,travel_dining,0.135505,3.248153,340,104.67,True,1.0
gptq_int4_marlin,A100_SXM,8,td_004,travel_dining,0.135126,3.248153,512,157.63,False,0.7778
gptq_int4_marlin,A100_SXM,8,td_005,travel_dining,0.134648,3.248153,512,157.63,True,0.8889
gptq_int4_marlin,A100_SXM,8,td_006,travel_dining,0.134337,3.248153,512,157.63,True,1.0
gptq_int4_marlin,A100_SXM,8,td_007,travel_dining,0.133911,3.248153,488,150.24,True,0.8
gptq_int4_marlin,A100_SXM,8,td_008,travel_dining,0.133472,3.248153,433,133.31,True,0.8
gptq_int4_marlin,A100_SXM,8,td_009,travel_dining,0.133238,3.168973,403,127.17,True,0.8
gptq_int4_marlin,A100_SXM,8,td_010,travel_dining,0.132568,3.168973,437,137.9,False,0.6364
gptq_int4_marlin,A100_SXM,8,td_011,travel_dining,0.132084,3.168973,512,161.57,True,0.8182
gptq_int4_marlin,A100_SXM,8,td_012,travel_dining,0.13166,3.168973,512,161.57,True,0.9091
gptq_int4_marlin,A100_SXM,8,td_013,travel_dining,0.131403,3.168973,512,161.57,False,0.4545
gptq_int4_marlin,A100_SXM,8,td_014,travel_dining,0.13114,3.168973,512,161.57,False,0.6364
gptq_int4_marlin,A100_SXM,8,td_015,travel_dining,0.130734,3.168973,512,161.57,False,0.7273
gptq_int4_marlin,A100_SXM,8,td_016,travel_dining,0.130448,3.168973,341,107.61,True,0.8
gptq_int4_marlin,A100_SXM,8,td_017,travel_dining,0.166725,2.709529,430,158.7,True,1.0
gptq_int4_marlin,A100_SXM,8,td_018,travel_dining,0.16617,2.709529,431,159.07,False,0.7
gptq_int4_marlin,A100_SXM,8,cc_001,credit_card,0.165907,2.709529,385,142.09,True,0.8889
gptq_int4_marlin,A100_SXM,8,cc_002,credit_card,0.165564,2.709529,353,130.28,True,0.8889
gptq_int4_marlin,A100_SXM,8,cc_003,credit_card,0.165256,2.709529,405,149.47,True,0.8889
gptq_int4_marlin,A100_SXM,8,cc_004,credit_card,0.164963,2.709529,383,141.35,False,0.5
gptq_int4_marlin,A100_SXM,8,cc_005,credit_card,0.164668,2.709529,324,119.58,False,0.4
gptq_int4_marlin,A100_SXM,8,cc_006,credit_card,0.164375,2.709529,300,110.72,False,0.4
gptq_int4_marlin,A100_SXM,8,cc_007,credit_card,0.162782,3.167074,470,148.4,False,0.4
gptq_int4_marlin,A100_SXM,8,cc_008,credit_card,0.162311,3.167074,512,161.66,False,0.2
gptq_int4_marlin,A100_SXM,8,cc_009,credit_card,0.162008,3.167074,504,159.14,False,0.2
gptq_int4_marlin,A100_SXM,8,cc_010,credit_card,0.161686,3.167074,354,111.78,False,0.6667
gptq_int4_marlin,A100_SXM,8,cc_011,credit_card,0.161413,3.167074,389,122.83,False,0.6667
gptq_int4_marlin,A100_SXM,8,cc_012,credit_card,0.16113,3.167074,332,104.83,False,0.7778
gptq_int4_marlin,A100_SXM,8,cc_013,credit_card,0.160836,3.167074,284,89.67,False,0.7778
gptq_int4_marlin,A100_SXM,8,cc_014,credit_card,0.160545,3.167074,419,132.3,True,0.8889
gptq_int4_marlin,A100_SXM,8,cc_015,credit_card,0.635426,3.79975,368,96.85,False,0.7778
gptq_int4_marlin,A100_SXM,8,cc_016,credit_card,0.63483,3.79975,503,132.38,True,1.0
gptq_int4_marlin,A100_SXM,8,cc_017,credit_card,0.634499,3.79975,512,134.75,False,0.6667
gptq_int4_marlin,A100_SXM,8,cc_018,credit_card,0.634201,3.79975,466,122.64,False,0.4444
gptq_int4_marlin,A100_SXM,8,mo_001,merchant_offers,0.633916,3.79975,369,97.11,True,1.0
gptq_int4_marlin,A100_SXM,8,mo_002,merchant_offers,0.632593,3.79975,308,81.06,True,1.0
gptq_int4_marlin,A100_SXM,8,mo_003,merchant_offers,0.631549,3.79975,309,81.32,False,0.5
gptq_int4_marlin,A100_SXM,8,mo_004,merchant_offers,0.630477,3.79975,314,82.64,True,1.0
gptq_int4_marlin,A100_SXM,8,mo_005,merchant_offers,0.460117,3.492921,230,65.85,True,1.0
gptq_int4_marlin,A100_SXM,8,mo_006,merchant_offers,0.45876,3.492921,243,69.57,True,1.0
gptq_int4_marlin,A100_SXM,8,mt_001,multi_turn,0.457725,3.492921,229,65.56,True,0.8
gptq_int4_marlin,A100_SXM,8,mt_002,multi_turn,0.457294,3.492921,277,79.3,True,0.8
gptq_int4_marlin,A100_SXM,8,mt_003,multi_turn,0.456882,3.492921,312,89.32,False,0.6364
gptq_int4_marlin,A100_SXM,8,mt_004,multi_turn,0.45645,3.492921,512,146.58,False,0.4545
gptq_int4_marlin,A100_SXM,8,mt_005,multi_turn,0.456034,3.492921,242,69.28,True,0.9091
gptq_int4_marlin,A100_SXM,8,sj_001,structured_json,0.45562,3.492921,224,64.13,True,1.0
gptq_int4_marlin,A100_SXM,8,sj_002,structured_json,0.183142,3.197708,203,63.48,True,0.9286
gptq_int4_marlin,A100_SXM,8,sj_003,structured_json,0.182706,3.197708,205,64.11,True,0.9286
gptq_int4_marlin,A100_SXM,8,sj_004,structured_json,0.182424,3.197708,512,160.11,False,0.0
gptq_int4_marlin,A100_SXM,8,sj_005,structured_json,0.182144,3.197708,506,158.24,True,1.0
gptq_int4_marlin,A100_SXM,8,sj_006,structured_json,0.181844,3.197708,512,160.11,False,0.0
gptq_int4_marlin,A100_SXM,8,sj_007,structured_json,0.181543,3.197708,512,160.11,False,0.0
gptq_int4_marlin,A100_SXM,8,sj_008,structured_json,0.181259,3.197708,410,128.22,True,1.0
gptq_int4_marlin,A100_SXM,8,sj_009,structured_json,0.180971,3.197708,424,132.59,True,1.0
gptq_int4_marlin,A100_SXM,8,sj_010,structured_json,0.198377,3.245664,428,131.87,True,1.0
gptq_int4_marlin,A100_SXM,8,sj_011,structured_json,0.197831,3.245664,490,150.97,True,1.0
gptq_int4_marlin,A100_SXM,8,sj_012,structured_json,0.197515,3.245664,444,136.8,True,1.0
gptq_int4_marlin,A100_SXM,8,sj_013,structured_json,0.197227,3.245664,357,109.99,False,0.0
gptq_int4_marlin,A100_SXM,8,sj_014,structured_json,0.196891,3.245664,406,125.09,True,1.0
gptq_int4_marlin,A100_SXM,8,sj_015,structured_json,0.196564,3.245664,426,131.25,True,1.0
gptq_int4_marlin,A100_SXM,8,sj_016,structured_json,0.19625,3.245664,512,157.75,False,0.0
gptq_int4_marlin,A100_SXM,8,sj_017,structured_json,0.195953,3.245664,512,157.75,False,0.0
gptq_int4_marlin,A100_SXM,8,sj_018,structured_json,0.031132,2.861368,512,178.94,False,0.0
gptq_int4_marlin,A100_SXM,16,td_001,travel_dining,0.263688,3.646876,369,101.18,True,0.875
gptq_int4_marlin,A100_SXM,16,td_002,travel_dining,0.263165,3.646876,307,84.18,False,0.75
gptq_int4_marlin,A100_SXM,16,td_003,travel_dining,0.262882,3.646876,340,93.23,True,1.0
gptq_int4_marlin,A100_SXM,16,td_004,travel_dining,0.262606,3.646876,512,140.39,False,0.7778
gptq_int4_marlin,A100_SXM,16,td_005,travel_dining,0.262317,3.646876,512,140.39,True,0.8889
gptq_int4_marlin,A100_SXM,16,td_006,travel_dining,0.262052,3.646876,512,140.39,True,1.0
gptq_int4_marlin,A100_SXM,16,td_007,travel_dining,0.261793,3.646876,488,133.81,True,0.8
gptq_int4_marlin,A100_SXM,16,td_008,travel_dining,0.261523,3.646876,433,118.73,True,0.8
gptq_int4_marlin,A100_SXM,16,td_009,travel_dining,0.261279,3.646876,430,117.91,True,0.9
gptq_int4_marlin,A100_SXM,16,td_010,travel_dining,0.261035,3.646876,483,132.44,False,0.7273
gptq_int4_marlin,A100_SXM,16,td_011,travel_dining,0.260776,3.646876,512,140.39,True,0.8182
gptq_int4_marlin,A100_SXM,16,td_012,travel_dining,0.260535,3.646876,512,140.39,True,0.9091
gptq_int4_marlin,A100_SXM,16,td_013,travel_dining,0.260293,3.646876,512,140.39,False,0.4545
gptq_int4_marlin,A100_SXM,16,td_014,travel_dining,0.260035,3.646876,512,140.39,False,0.6364
gptq_int4_marlin,A100_SXM,16,td_015,travel_dining,0.259749,3.646876,512,140.39,False,0.7273
gptq_int4_marlin,A100_SXM,16,td_016,travel_dining,0.259481,3.646876,341,93.5,True,0.8
gptq_int4_marlin,A100_SXM,16,td_017,travel_dining,0.324097,3.778085,430,113.81,True,1.0
gptq_int4_marlin,A100_SXM,16,td_018,travel_dining,0.323618,3.778085,431,114.08,False,0.7
